Point Id	Easting	Northing	Elevation	Code	
91	3.8017	6.4192	8.8313		
92	3.7920	6.4027	6.3529		
93	3.7944	6.4067	4.1615		
94	3.7970	6.4110	2.1866		
95	3.7965	6.4098	0.7016		
96	4.1643	4.7400	1.9285		
97	4.1648	4.7408	3.8807		
98	4.1647	4.7408	5.8051		
99	4.1651	4.7410	7.2783		
100	4.1620	4.7380	8.7777		
101	4.1494	4.6787	8.7158		
102	4.1656	4.7112	6.5278		
103	4.1669	4.7128	4.9359		
104	4.1652	4.7110	3.5812		
105	4.1687	4.7146	2.0933		
106	4.1522	2.8396	0.2977		
107	4.1505	2.8386	2.3776		
108	4.1416	2.8324	4.4618		
109	4.1409	2.8318	6.3791		
110	4.1392	2.8307	8.6807		
111	4.1402	2.4836	8.7189		
112	4.1359	2.4335	6.0970		
113	4.1440	2.4382	4.3101		
114	4.1473	2.4401	2.7040		
115	4.1457	2.4390	0.5304		
116	4.1295	0.9267	0.2536		
117	4.1334	0.9276	2.1935		
118	4.0846	0.9165	4.4796		
119	4.1286	0.9266	6.7398		
120	4.1316	0.9274	8.7429		
121	4.1321	0.4086	8.7602		
122	4.1250	0.4079	6.2940		
123	4.1301	0.4083	4.2928		
124	4.1309	0.4084	1.9733		
125	4.1276	0.4079	0.2674		
126	4.1131	-0.9841	0.2475		
127	4.1138	-0.9843	2.3528		
128	4.1141	-0.9842	4.5708		
129	4.1146	-0.9843	6.8232		
130	4.1092	-0.9831	8.8251		
131	4.2227	-1.5673	8.6374		
132	4.1109	-1.5259	6.0556		
133	4.1075	-1.5247	3.7113		
134	4.1086	-1.5252	1.9448		
135	4.1049	-1.5335	0.3830		
136	4.0892	-3.1426	0.2140		
137	4.0946	-3.1466	2.0624		
138	4.0984	-3.1495	3.9691		
139	4.1019	-3.1520	5.7156		
140	4.0942	-3.1460	7.3906		
141	4.0884	-3.1503	8.6172		
142	4.2712	-3.5379	8.7269		
143	4.1581	-3.4441	6.0695		
144	4.0982	-3.3951	3.9437		
145	4.0941	-3.3911	2.4585		
146	4.0880	-3.3864	0.2284		
147	3.4541	5.6127	0.8217		
148	3.4548	5.6140	2.5296		
149	3.4147	5.5485	4.7693		
150	3.3909	5.5099	6.7444		
151	3.4549	5.6121	8.5764		
152	3.5150	5.3610	8.6965		
153	3.4564	5.2713	6.6502		
154	3.4524	5.2648	4.4431		
155	3.4530	5.2659	2.3032		
156	3.4538	5.2082	0.3801		
157	3.4442	3.7702	0.4105		
158	3.4442	3.7702	2.4894		
159	3.4404	3.7660	5.1155		
160	3.4378	3.7633	6.9175		
161	3.4436	3.7699	8.8002		
162	3.4344	3.2574	8.8747		
163	3.5678	3.3840	6.1251		
164	3.4437	3.2657	3.6805		
165	3.4412	3.2639	1.8949		
166	3.4417	3.2632	0.4133		
167	3.4303	1.8951	0.4162		
168	3.4218	1.8900	2.3181		
169	3.4262	1.8928	4.2402		
170	3.3815	1.8681	6.3454		
171	3.4292	1.8948	8.6718		
172	3.4336	1.3463	8.8016		
173	3.4171	1.3397	6.2739		
174	3.6739	1.4404	3.6194		
175	3.4224	1.3417	1.7998		
176	3.4208	1.3357	0.4194		
177	3.4135	0.0079	0.4636		
178	3.4105	0.0080	2.2538		
179	3.4107	0.0080	5.0168		
180	3.4113	0.0081	6.9379		
181	3.4149	0.0006	8.6377		
182	3.4035	-0.4845	8.6864		
183	3.4037	-0.5382	6.5734		
184	3.4091	-0.5392	3.5624		
185	3.4063	-0.5387	1.9113		
186	3.4045	-0.5394	0.4835		
187	3.3911	-2.0140	0.4670		
188	3.3908	-1.8898	2.8400		
189	3.2583	-1.8159	4.8126		
190	3.2899	-1.8333	7.1549		
191	3.3864	-1.8872	8.8605		
192	3.3769	-2.4732	8.8866		
193	3.6996	-2.7098	6.3574		
194	3.5759	-2.6193	3.4484		
195	3.3906	-2.4836	1.7957		
196	3.3827	-2.4778	0.4275		
197	3.3706	-3.7932	0.6648		
198	3.3745	-3.7980	2.4847		
199	3.3813	-3.8056	4.7376		
200	3.3563	-3.7772	7.1016		
201	3.3831	-3.8071	8.7016		
202	3.3776	-4.3774	8.6005		
203	3.3925	-4.3968	6.8761		
204	3.3910	-4.3952	4.5666		
205	3.3868	-4.3897	3.0955		
206	3.3844	-4.3865	1.6473		
207	3.7271	-4.9564	1.6371		
208	3.7334	-4.9648	3.6614		
209	3.7413	-4.9751	5.8238		
210	3.7390	-4.9723	7.5963		
211	3.7347	-4.9661	8.9250		
212	3.7459	-5.1627	8.9275		
213	3.7367	-5.1504	6.8606		
214	3.7349	-5.1481	4.7961		
215	3.7270	-5.1374	3.0596		
216	3.7247	-5.1344	1.6490		
217	3.6284	-5.2450	0.3232		
218	3.6297	-5.2470	2.3686		
219	3.6264	-5.2422	4.6086		
220	3.6230	-5.2373	6.6887		
221	3.6205	-5.2335	8.8418		
222	3.3818	-5.2327	8.9415		
223	3.3837	-5.2356	6.9949		
224	3.3870	-5.2405	4.9461		
225	3.3896	-5.2449	2.6350		
226	3.3843	-5.2369	0.3399		
227	1.8220	-5.2155	0.4603		
228	1.8242	-5.2226	3.0296		
229	1.7966	-5.1434	5.6088		
230	1.8261	-5.2269	7.2377		
231	1.8258	-5.2257	8.7429		
232	1.3396	-5.2243	8.8502		
233	1.3117	-5.2260	6.6932		
234	1.3094	-5.2175	3.9227		
235	1.3088	-5.2152	2.0535		
236	1.3079	-5.2117	0.2743		
237	-0.0830	-5.2043	0.3091		
238	-0.0937	-5.1973	3.0425		
239	-0.0937	-5.1946	5.5020		
240	-0.0939	-5.2084	7.1878		
241	-0.0941	-5.2216	8.8506		
242	-0.5501	-5.2022	8.8592		
243	-0.5502	-5.2021	6.6651		
244	-0.5493	-5.1929	4.1784		
245	-0.5497	-5.1954	1.4022		
246	-0.5499	-5.1975	0.3420		
247	-1.9781	-5.1700	0.2822		
248	-1.9796	-5.1741	2.4462		
249	-1.9809	-5.1776	4.1620		
250	-1.9884	-5.1977	6.7993		
251	-1.9796	-5.2090	7.3967		
252	-2.4900	-5.2112	7.5270		
253	-2.4859	-5.2026	7.1182		
254	-2.4748	-5.1794	4.7075		
255	-2.4694	-5.1679	2.2057		
256	-2.4678	-5.1644	0.2223		
257	2.8063	-4.5384	0.4419		
258	2.7919	-4.5155	2.9195		
259	2.7982	-4.5252	5.6193		
260	2.7976	-4.5241	7.1923		
261	2.7942	-4.5190	8.4797		
262	2.2444	-4.5164	8.5935		
263	2.2506	-4.5289	6.1069		
264	2.2572	-4.5421	3.8151		
265	2.2399	-4.5075	2.5140		
266	2.2388	-4.5055	0.1246		
267	0.8897	-4.4964	1.0499		
268	0.8904	-4.4993	3.0712		
269	0.8911	-4.5025	4.8671		
270	0.8920	-4.5065	6.7565		
271	0.8923	-4.5089	8.7264		
272	0.3472	-4.5069	8.6045		
273	0.3659	-4.4940	6.5553		
274	0.3655	-4.4887	4.7056		
275	0.3656	-4.4910	2.9403		
276	0.3658	-4.4947	1.1315		
277	-0.9865	-4.4724	0.2210		
278	-0.9867	-4.4736	2.3054		
279	-0.9877	-4.4784	4.2109		
280	-0.9574	-4.4894	6.5479		
281	-0.9563	-4.4847	8.8648		
282	-1.1352	-4.4949	8.9467		
283	-1.1674	-4.4881	6.8465		
284	-1.5290	-4.4701	4.1224		
285	-1.5277	-4.4662	1.8566		
286	-1.5280	-4.4669	0.3418		
287	-2.8836	-4.4557	0.2675		
288	-2.8828	-4.4546	1.7913		
289	-2.8854	-4.4585	3.3256		
290	-2.8896	-4.4654	6.0070		
291	-2.9082	-4.4939	7.5398		
292	-3.2492	-4.4921	7.5599		
293	-3.4585	-4.4654	6.3640		
294	-3.4543	-4.4601	2.5496		
295	-3.4477	-4.4512	0.8290		
296	-3.3054	-4.4478	0.1331		
297	-3.2673	-1.2037	0.0346		
298	-2.9039	0.8593	0.0593		
299	-2.9947	0.8866	0.2155		
300	-2.5373	2.9037	0.0567		
301	-2.7353	3.1301	0.4438		
302	-2.2180	4.5450	0.0368		
303	-2.5122	4.9170	0.6060		
304	-1.8517	6.4596	0.0564		
305	-2.2887	6.5514	0.7664		
306	-3.4932	-1.4818	0.7148		
307	-3.4499	-1.4798	0.5446		
308	-3.4761	-0.0335	1.6101		
309	-3.3234	-0.0319	0.9406		
310	-3.1410	-0.0733	0.1930		
311	-3.4633	1.7549	2.5542		
312	-3.2586	1.6511	1.6649		
313	-2.9609	1.5004	0.4056		
314	-3.4696	3.4016	3.5780		
315	-3.2496	3.1856	2.5289		
316	-3.0862	3.0251	1.6807		
317	-2.8130	2.7577	0.5053		
318	-3.4412	4.8603	4.3306		
319	-3.2483	4.5875	3.2961		
320	-3.0502	4.3077	2.3745		
321	-2.8693	4.0525	1.3548		
322	-2.6905	3.8002	0.6305		
323	-3.3619	5.9431	4.7530		
324	-3.1565	5.5805	3.5691		
325	-2.8968	5.1215	2.1986		
326	-2.7201	5.1772	1.5390		
327	-2.5614	4.9305	0.7492		
328	-3.1824	7.2191	4.8228		
329	-2.9219	7.2050	3.7236		
330	-2.6838	6.9151	2.5435		
331	-2.5388	6.5415	1.6932		
332	-2.3216	6.6051	0.8761		
333	-3.4105	5.5744	4.8371		
334	-3.4073	5.5690	6.2687		
335	-3.4075	5.5695	6.6799		
336	-3.1881	7.2791	4.9918		
337	-3.1757	7.2505	6.1051		
338	-3.1679	7.2316	6.6986		
339	-3.3218	6.3095	4.9674		
340	-3.2896	6.4138	6.0978		
341	-3.3831	5.5190	6.9102		
342	-3.2311	5.6225	7.5062		
343	-3.1821	7.1278	6.6639		
344	-3.1610	7.0807	6.9153		
345	-3.0211	7.2406	7.4170		
346	-3.3684	5.5455	6.9539		
347	-3.2257	5.6126	7.5396		
348	-3.2703	5.2176	7.4429		
349	-3.3876	5.3169	6.9577		
350	-3.4300	2.8171	6.8381		
351	-3.2698	2.8522	7.4940		
352	-3.4154	0.0145	6.9518		
353	-3.2830	0.0139	7.5017		
354	-3.4387	-2.1433	6.9619		
355	-3.2949	-2.2162	7.5255		
356	-3.4473	-4.3859	7.0046		
357	-3.3237	-4.2287	7.5040		
358	-3.4338	5.1244	6.4952		
359	-3.4394	5.2936	4.7905		
360	-3.4736	3.3012	3.6651		
361	-3.4663	3.2944	4.9423		
362	-3.4452	3.2742	6.7055		
363	-3.4893	0.7656	2.1924		
364	-3.4835	0.7645	3.4882		
365	-3.4738	0.7623	4.9199		
366	-3.4510	0.7572	6.6064		
367	-3.5131	-1.3205	1.3375		
368	-3.5111	-1.3198	2.5763		
369	-3.4975	-1.3147	4.8259		
370	-3.4801	-1.3082	6.6120		
371	-3.5387	-4.2437	0.9422		
372	-3.5344	-4.3730	2.3756		
373	-3.5121	-4.1592	4.9937		
374	-3.5019	-4.3985	6.5532		
375	-3.3570	-4.3327	0.0933		
376	-3.5295	-4.4239	0.7480		
377	-3.3422	-2.9440	0.0658		
378	-3.5202	-3.1011	0.7652		
379	-3.5112	-1.5496	0.7712		
380	-3.4239	-1.6425	0.4292		
381	-1.1197	6.8936	8.1005		
382	-1.1173	6.8775	8.8228		
383	-1.1359	4.2081	8.0115		
384	-1.1326	4.1956	8.7744		
385	-1.1616	1.5292	8.0020		
386	-1.1582	1.5248	8.8426		
387	-1.1842	-1.1822	7.9024		
388	-1.1773	-1.1753	8.8308		
389	-1.2115	-4.3903	7.8981		
390	-1.2059	-4.3679	8.8747		
391	-2.0336	-5.0201	7.5316		
392	-2.4835	-5.0003	7.6128		
393	-3.0505	-2.9009	7.6050		
394	-2.1559	-2.9064	7.6200		
395	-2.9810	-0.5743	7.6181		
396	-2.2296	-0.4776	7.6325		
397	-3.0933	2.9754	7.6321		
398	-2.1327	2.9868	7.6531		
399	-3.0840	5.8648	7.6310		
400	-2.1430	5.8239	7.6528		
401	-1.0549	7.2746	9.0875		
402	0.6519	7.2381	9.0946		
403	2.7805	7.1000	9.0866		
404	3.2726	5.2611	9.0837		
405	1.0378	5.2663	9.0937		
406	-1.0909	5.1784	9.0748		
407	-0.9517	3.2467	9.0695		
408	1.2387	2.6207	9.0697		
409	4.0463	2.5622	9.0754		
410	4.0503	0.6498	9.0653		
411	1.5509	0.3703	9.0714		
412	-0.8215	0.9233	9.0645		
413	-0.8909	-2.0131	9.0677		
414	0.9163	-2.0333	9.0693		
415	3.8403	-3.4093	9.0640		
416	3.5476	-5.0159	9.0653		
417	1.5934	-5.0040	9.0661		
418	-0.5907	-4.9840	9.0668		
419	-1.4535	6.8490	0.0106		
420	-0.3572	6.3658	0.0103		
421	0.8943	6.7504	0.0074		
422	2.0573	6.6523	0.0024		
423	2.9639	6.8009	0.0038		
424	2.9742	5.0138	0.0080		
425	1.9857	4.8509	0.0083		
426	0.9455	4.6776	0.0125		
427	-0.2487	4.7753	0.0099		
428	-1.2806	4.6087	0.0100		
429	-2.0624	4.3836	0.0145		
430	-2.3314	3.1641	0.0082		
431	-1.1865	2.9912	0.0068		
432	-0.1190	3.0120	0.0073		
433	1.2797	3.1209	0.0047		
434	2.3406	2.7257	0.0055		
435	3.2880	2.3809	0.0022		
436	3.3024	0.4401	-0.0067		
437	1.6710	0.3391	0.0005		
438	0.7335	0.1488	0.0001		
439	-0.8210	0.1741	-0.0008		
440	-2.0089	0.6048	0.0043		
441	-2.8058	0.8448	0.0075		
442	-2.9279	0.0392	0.0085		
443	-3.0546	-0.9301	0.0090		
444	-1.7407	-0.7519	0.0017		
445	-0.3499	-0.8469	-0.0017		
446	1.0720	-0.7243	0.0008		
447	2.2125	-0.9136	-0.0098		
448	3.3289	-0.8929	-0.0118		
449	2.8185	-2.3849	-0.0068		
450	1.6282	-2.5310	-0.0055		
451	0.0931	-2.2681	-0.0080		
452	-1.2902	-2.2865	-0.0005		
453	-2.2950	-2.4730	0.0032		
454	-3.1074	-2.8550	0.0047		
455	-3.1094	-3.9673	0.0052		
456	-1.5767	-3.6076	-0.0024		
457	-0.4004	-3.8111	-0.0028		
458	1.0640	-3.0128	-0.0100		
459	2.1553	-3.5053	-0.0064		
460	3.2496	-3.8228	-0.0160		
461	3.3608	-5.0234	-0.0136		
462	1.5615	-5.0678	-0.0096		
463	-0.4012	-4.9867	0.0001		
464	-2.0893	-4.9357	0.0052		
465	0.0003	6.6553	1.4004		
466	2.0247	6.4429	9.0863		
467	2.1459	6.4361	0.1897		
468	3.2124	6.6063	0.0057		
469	2.7984	-3.8620	0.2154		
470	1.0410	-2.8809	0.2041		
471	0.9340	5.4639	0.2131		
472	1.6987	5.7482	0.2258		
473	1.4770	6.0754	0.2011		
474	0.5000	5.9529	0.2127		
475	-0.2110	5.2897	0.2050		
476	-2.1239	2.2489	0.2016		
477	-1.6250	6.4317	0.2121		
478	1.1062	6.4490	0.1988		
479	1.2728	6.4570	9.0974		
480	2.4100	-4.5078	1.6997		
481	1.2810	-1.1778	1.4325		
482	1.2820	3.9626	1.4767		
483	1.3669	4.2250	0.8657		
484	4.1808	4.7259	0.4284		
485	0.8380	4.3072	0.7283		
486	0.7063	7.3611	1.3879		
487	2.3773	-4.5078	1.0713		
488	2.2902	-1.5486	1.0482		
489	1.0634	-1.5213	1.0602		
490	0.9538	2.7394	0.9745		
491	1.0213	2.9480	0.4150		
492	0.7193	5.4747	0.4615		
493	0.4493	5.5450	0.4547		
494	0.4154	6.0494	0.5088		
495	0.4579	6.2861	0.9664		
496	1.2655	6.3069	1.0388		
497	1.3428	6.6372	0.6976		
RM	0.0000	0.0000	0.0000		
