Point Id	Easting	Northing	Elevation	Code	
389	2.8330	1.9242	9.0554		
390	0.9977	1.9667	9.0594		
391	-1.2229	1.8318	9.0530		
392	-1.1202	-0.6882	9.0536		
393	0.6248	-0.8075	9.0512		
394	2.8643	-1.6039	9.0500		
395	2.8936	-4.5717	9.0535		
396	0.5292	-4.5058	9.0552		
397	-1.2318	-4.3704	9.0608		
398	-0.7728	-7.0486	9.0720		
399	1.3373	-7.0004	9.0603		
400	3.2850	-7.0266	9.0592		
401	-3.3554	4.7812	-0.0038		
402	-2.3611	4.6754	-0.0059		
403	-1.4662	4.8987	-0.0110		
404	-0.4694	4.7119	-0.0092		
405	0.4449	4.8330	-0.0123		
406	1.4231	4.7833	-0.0156		
407	2.3031	4.9989	-0.0205		
408	2.3183	3.6485	-0.0202		
409	1.2997	3.5221	-0.0151		
410	0.4819	3.4117	-0.0155		
411	-0.3311	3.4079	-0.0058		
412	-1.2310	3.2184	-0.0155		
413	-2.1780	3.1232	-0.0100		
414	-3.3358	3.0366	-0.0006		
415	-3.3839	1.9925	-0.0059		
416	-2.4811	2.0022	-0.0121		
417	-1.6356	1.9734	-0.0107		
418	-0.6274	2.0717	-0.0127		
419	0.4745	2.1753	-0.0187		
420	1.3706	2.1352	-0.0204		
421	2.3493	2.3069	-0.0205		
422	2.3743	1.3655	-0.0174		
423	1.3625	1.4002	-0.0201		
424	0.3138	1.4095	-0.0167		
425	-0.5592	1.4781	-0.0087		
426	-1.4224	1.3088	-0.0155		
427	-2.4574	1.3291	-0.0156		
428	-3.3879	1.3337	-0.0071		
429	-3.4505	0.4307	-0.0211		
430	-2.4565	0.3068	-0.0170		
431	-1.6132	0.3917	-0.0104		
432	-0.6876	0.4676	-0.0040		
433	0.7284	0.5688	-0.0046		
434	1.8257	0.5938	-0.0053		
435	3.5201	0.8150	-0.0240		
436	2.3367	-0.5107	-0.0131		
437	1.4002	-0.5643	-0.0062		
438	0.5228	-0.7542	-0.0058		
439	-0.3095	-0.8026	-0.0048		
440	-1.3362	-0.8098	-0.0111		
441	-2.4366	-0.8611	-0.0156		
442	-3.4287	-0.9897	-0.0113		
443	-3.4386	-1.8026	-0.0082		
444	-2.4341	-1.7712	-0.0192		
445	-1.3836	-1.7512	-0.0131		
446	-0.4571	-1.7063	-0.0045		
447	0.6107	-1.6609	-0.0073		
448	1.5189	-1.6316	-0.0128		
449	2.3405	-1.5913	-0.0125		
450	3.7139	-1.6033	-0.0185		
451	2.3405	-2.3768	-0.0135		
452	1.1042	-2.4544	-0.0132		
453	-0.0727	-2.3688	-0.0059		
454	-1.1196	-2.4689	-0.0120		
455	-1.8815	-2.3921	-0.0129		
456	-3.2604	-2.6224	-0.0041		
457	-3.3802	-3.9130	-0.0045		
458	-2.3140	-3.7594	-0.0101		
459	-1.0516	-3.6962	-0.0164		
460	-0.0445	-3.5172	-0.0104		
461	1.0088	-3.4842	-0.0172		
462	1.8435	-3.7232	-0.0178		
463	2.3473	-3.1548	-0.0164		
464	3.4749	-3.4502	-0.0264		
465	2.1411	-4.3007	-0.0192		
466	1.1507	-4.0869	-0.0210		
467	0.2518	-4.2300	-0.0176		
468	-0.6833	-4.2892	-0.0122		
469	-1.5495	-4.4200	-0.0129		
470	-2.3536	-4.4991	-0.0121		
471	-3.2297	-4.3441	-0.0141		
472	-3.2953	-5.6637	-0.0035		
473	-2.3577	-5.7314	-0.0158		
474	-1.3435	-5.5771	-0.0180		
475	-0.4383	-5.2590	-0.0205		
476	0.4601	-5.0654	-0.0197		
477	1.4429	-5.2266	-0.0293		
478	2.2144	-5.0384	-0.0270		
479	3.2976	-7.1310	-0.0213		
480	1.7048	-6.7130	-0.0284		
481	-0.1125	-6.7303	-0.0225		
482	-1.4600	-6.4252	-0.0177		
483	-2.5729	-7.0841	-0.0220		
484	0.0008	6.0138	1.4111		
485	-3.4359	5.6230	-0.0047		
486	-3.5342	5.7832	7.5922		
487	2.3967	5.1779	-0.0253		
488	2.4425	5.2775	9.0605		
489	-3.3319	-6.5395	-0.0119		
490	-3.1667	-6.2162	7.6158		
491	3.3737	-7.0572	-0.0231		
492	3.3539	-7.0147	9.0589		
493	-1.2768	-6.3765	-0.0183		
494	-1.2900	-6.4448	9.0696		
495	-1.4158	5.6742	-0.0110		
496	-1.4457	5.7924	9.0536		
UN	0.0000	0.0000	0.0000		
