The data.txt and guide.txt are CORRECT. 
All planes of the figure were successfully generated. 
The figure were rotated to anpha = beta = 0. 
All segments belong the Figure were identified SUCCESSFULLY. 
All segments belong the Figure were identified SUCCESSFULLY. 
Position      Area(m2)          Volume(m3)
   123      -1319       78.471353            10.208720 
   124      -1318       78.476952            10.287194 
   125      -1317       78.482548            10.365674 
   126      -1316       78.488139            10.444159 
   127      -1315       78.493728            10.522650 
   128      -1314       78.499312            10.601147 
   129      -1313       78.504893            10.679649 
   130      -1312       78.510470            10.758156 
   131      -1311       78.516044            10.836670 
   132      -1310       78.521614            10.915189 
   133      -1309       78.527180            10.993713 
   134      -1308       78.532742            11.072243 
   135      -1307       78.538301            11.150778 
   136      -1306       78.543856            11.229319 
   137      -1305       78.549407            11.307866 
   138      -1304       78.554955            11.386418 
   139      -1303       78.560499            11.464976 
   140      -1302       78.566040            11.543539 
   141      -1301       78.571576            11.622108 
   142      -1300       78.577109            11.700682 
   143      -1299       78.582639            11.779262 
   144      -1298       78.588164            11.857848 
   145      -1297       78.593686            11.936439 
   146      -1296       78.599205            12.015035 
   147      -1295       78.604719            12.093637 
   148      -1294       78.610230            12.172245 
   149      -1293       78.615738            12.250857 
   150      -1292       78.621241            12.329476 
   151      -1291       78.626741            12.408100 
   152      -1290       78.632237            12.486729 
   153      -1289       78.637730            12.565364 
   154      -1288       78.643219            12.644005 
   155      -1287       78.648704            12.722651 
   156      -1286       78.654185            12.801302 
   157      -1285       78.659663            12.879959 
   158      -1284       78.665137            12.958622 
   159      -1283       78.670608            13.037290 
   160      -1282       78.676075            13.115963 
   161      -1281       78.681538            13.194642 
   162      -1280       78.686997            13.273326 
   163      -1279       78.692453            13.352016 
   164      -1278       78.697905            13.430711 
   165      -1277       78.703353            13.509411 
   166      -1276       78.708798            13.588118 
   167      -1275       78.714239            13.666829 
   168      -1274       78.719677            13.745546 
   169      -1273       78.725110            13.824268 
   170      -1272       78.730540            13.902996 
   171      -1271       78.735967            13.981729 
   172      -1270       78.741389            14.060468 
   173      -1269       78.746808            14.139212 
   174      -1268       78.752224            14.217962 
   175      -1267       78.757635            14.296717 
   176      -1266       78.763043            14.375477 
   177      -1265       78.768447            14.454243 
   178      -1264       78.773848            14.533014 
   179      -1263       78.779245            14.611790 
   180      -1262       78.784638            14.690572 
   181      -1261       78.790028            14.769360 
   182      -1260       78.795413            14.848152 
   183      -1259       78.800796            14.926951 
   184      -1258       78.806174            15.005754 
   185      -1257       78.811549            15.084563 
   186      -1256       78.816920            15.163377 
   187      -1255       78.822287            15.242197 
   188      -1254       78.827651            15.321022 
   189      -1253       78.833011            15.399852 
   190      -1252       78.838368            15.478688 
   191      -1251       78.843721            15.557529 
   192      -1250       78.849070            15.636375 
   193      -1249       78.854415            15.715227 
   194      -1248       78.859757            15.794084 
   195      -1247       78.865095            15.872946 
   196      -1246       78.870429            15.951814 
   197      -1245       78.875760            16.030687 
   198      -1244       78.881087            16.109566 
   199      -1243       78.886410            16.188449 
   200      -1242       78.891730            16.267339 
   201      -1241       78.897046            16.346233 
   202      -1240       78.902358            16.425133 
   203      -1239       78.907666            16.504038 
   204      -1238       78.912971            16.582948 
   205      -1237       78.918273            16.661864 
   206      -1236       78.923570            16.740785 
   207      -1235       78.928864            16.819711 
   208      -1234       78.934154            16.898642 
   209      -1233       78.939441            16.977579 
   210      -1232       78.944724            17.056521 
   211      -1231       78.950003            17.135468 
   212      -1230       78.955278            17.214421 
   213      -1229       78.960550            17.293379 
   214      -1228       78.965818            17.372342 
   215      -1227       78.971083            17.451311 
   216      -1226       78.976343            17.530284 
   217      -1225       78.981600            17.609263 
   218      -1224       78.986854            17.688248 
   219      -1223       78.992104            17.767237 
   220      -1222       78.997350            17.846232 
   221      -1221       79.002592            17.925232 
   222      -1220       79.007831            18.004237 
   223      -1219       79.013066            18.083247 
   224      -1218       79.018297            18.162263 
   225      -1217       79.023525            18.241284 
   226      -1216       79.028749            18.320310 
   227      -1215       79.033969            18.399342 
   228      -1214       79.039185            18.478378 
   229      -1213       79.044398            18.557420 
   230      -1212       79.049608            18.636467 
   231      -1211       79.054813            18.715519 
   232      -1210       79.060015            18.794577 
   233      -1209       79.065213            18.873639 
   234      -1208       79.070408            18.952707 
   235      -1207       79.075599            19.031780 
   236      -1206       79.080786            19.110858 
   237      -1205       79.085969            19.189942 
   238      -1204       79.091149            19.269030 
   239      -1203       79.096325            19.348124 
   240      -1202       79.101498            19.427223 
   241      -1201       79.106667            19.506327 
   242      -1200       79.111832            19.585436 
   243      -1199       79.116993            19.664550 
   244      -1198       79.122151            19.743670 
   245      -1197       79.127305            19.822795 
   246      -1196       79.132455            19.901925 
   247      -1195       79.137602            19.981060 
   248      -1194       79.142745            20.060200 
   249      -1193       79.147884            20.139345 
   250      -1192       79.153020            20.218496 
   251      -1191       79.158152            20.297651 
   252      -1190       79.163280            20.376812 
   253      -1189       79.168405            20.455978 
   254      -1188       79.173526            20.535149 
   255      -1187       79.178643            20.614325 
   256      -1186       79.183757            20.693506 
   257      -1185       79.188867            20.772692 
   258      -1184       79.193973            20.851884 
   259      -1183       79.199076            20.931080 
   260      -1182       79.204174            21.010282 
   261      -1181       79.209270            21.089489 
   262      -1180       79.214361            21.168700 
   263      -1179       79.219449            21.247917 
   264      -1178       79.224533            21.327139 
   265      -1177       79.229614            21.406366 
   266      -1176       79.234690            21.485599 
   267      -1175       79.239763            21.564836 
   268      -1174       79.244833            21.644078 
   269      -1173       79.249899            21.723325 
   270      -1172       79.254961            21.802578 
   271      -1171       79.260019            21.881835 
   272      -1170       79.265074            21.961098 
   273      -1169       79.270125            22.040365 
   274      -1168       79.275172            22.119638 
   275      -1167       79.280216            22.198916 
   276      -1166       79.285256            22.278199 
   277      -1165       79.290292            22.357486 
   278      -1164       79.295325            22.436779 
   279      -1163       79.300354            22.516077 
   280      -1162       79.305379            22.595380 
   281      -1161       79.310401            22.674688 
   282      -1160       79.315419            22.754001 
   283      -1159       79.320433            22.833319 
   284      -1158       79.325444            22.912642 
   285      -1157       79.330451            22.991969 
   286      -1156       79.335454            23.071302 
   287      -1155       79.340453            23.150640 
   288      -1154       79.345449            23.229983 
   289      -1153       79.350441            23.309331 
   290      -1152       79.355430            23.388684 
   291      -1151       79.360415            23.468042 
   292      -1150       79.365396            23.547405 
   293      -1149       79.370373            23.626773 
   294      -1148       79.375347            23.706146 
   295      -1147       79.380317            23.785524 
   296      -1146       79.385284            23.864906 
   297      -1145       79.390246            23.944294 
   298      -1144       79.395205            24.023687 
   299      -1143       79.400161            24.103085 
   300      -1142       79.405112            24.182487 
   301      -1141       79.410060            24.261895 
   302      -1140       79.415005            24.341307 
   303      -1139       79.419945            24.420725 
   304      -1138       79.424882            24.500147 
   305      -1137       79.429816            24.579575 
   306      -1136       79.434745            24.659007 
   307      -1135       79.439671            24.738444 
   308      -1134       79.444594            24.817886 
   309      -1133       79.449512            24.897333 
   310      -1132       79.454427            24.976785 
   311      -1131       79.459338            25.056242 
   312      -1130       79.464246            25.135704 
   313      -1129       79.469150            25.215171 
   314      -1128       79.474050            25.294642 
   315      -1127       79.478947            25.374119 
   316      -1126       79.483839            25.453600 
   317      -1125       79.488729            25.533086 
   318      -1124       79.493614            25.612578 
   319      -1123       79.498496            25.692074 
   320      -1122       79.503374            25.771575 
   321      -1121       79.508248            25.851080 
   322      -1120       79.513119            25.930591 
   323      -1119       79.517986            26.010107 
   324      -1118       79.522850            26.089627 
   325      -1117       79.527709            26.169152 
   326      -1116       79.532565            26.248682 
   327      -1115       79.537418            26.328217 
   328      -1114       79.542266            26.407757 
   329      -1113       79.547111            26.487302 
   330      -1112       79.551953            26.566851 
   331      -1111       79.556790            26.646406 
   332      -1110       79.561624            26.725965 
   333      -1109       79.566455            26.805529 
   334      -1108       79.571281            26.885098 
   335      -1107       79.576104            26.964672 
   336      -1106       79.580923            27.044250 
   337      -1105       79.585739            27.123834 
   338      -1104       79.590551            27.203422 
   339      -1103       79.595359            27.283015 
   340      -1102       79.600164            27.362612 
   341      -1101       79.604965            27.442215 
   342      -1100       79.609762            27.521822 
   343      -1099       79.614555            27.601434 
   344      -1098       79.619345            27.681051 
   345      -1097       79.624131            27.760673 
   346      -1096       79.628914            27.840300 
   347      -1095       79.633692            27.919931 
   348      -1094       79.638468            27.999567 
   349      -1093       79.643239            28.079208 
   350      -1092       79.648007            28.158854 
   351      -1091       79.652771            28.238504 
   352      -1090       79.657531            28.318159 
   353      -1089       79.662288            28.397819 
   354      -1088       79.667041            28.477484 
   355      -1087       79.671790            28.557153 
   356      -1086       79.676536            28.636827 
   357      -1085       79.681278            28.716506 
   358      -1084       79.686016            28.796190 
   359      -1083       79.690751            28.875878 
   360      -1082       79.695482            28.955571 
   361      -1081       79.700209            29.035269 
   362      -1080       79.704933            29.114972 
   363      -1079       79.709653            29.194679 
   364      -1078       79.714369            29.274391 
   365      -1077       79.719081            29.354108 
   366      -1076       79.723790            29.433829 
   367      -1075       79.728495            29.513555 
   368      -1074       79.733197            29.593286 
   369      -1073       79.737895            29.673022 
   370      -1072       79.742589            29.752762 
   371      -1071       79.747279            29.832507 
   372      -1070       79.751966            29.912256 
   373      -1069       79.756649            29.992011 
   374      -1068       79.761329            30.071770 
   375      -1067       79.766005            30.151533 
   376      -1066       79.770677            30.231302 
   377      -1065       79.775345            30.311075 
   378      -1064       79.780010            30.390852 
   379      -1063       79.784671            30.470635 
   380      -1062       79.789328            30.550422 
   381      -1061       79.793982            30.630213 
   382      -1060       79.798632            30.710010 
   383      -1059       79.803278            30.789811 
   384      -1058       79.807921            30.869616 
   385      -1057       79.812560            30.949427 
   386      -1056       79.817195            31.029241 
   387      -1055       79.821827            31.109061 
   388      -1054       79.826455            31.188885 
   389      -1053       79.831079            31.268714 
   390      -1052       79.835700            31.348547 
   391      -1051       79.840316            31.428385 
   392      -1050       79.844930            31.508228 
   393      -1049       79.849539            31.588075 
   394      -1048       79.854145            31.667927 
   395      -1047       79.858747            31.747783 
   396      -1046       79.863346            31.827644 
   397      -1045       79.867941            31.907510 
   398      -1044       79.872532            31.987380 
   399      -1043       79.877119            32.067255 
   400      -1042       79.881703            32.147135 
   401      -1041       79.886283            32.227019 
   402      -1040       79.890859            32.306907 
   403      -1039       79.895432            32.386800 
   404      -1038       79.900001            32.466698 
   405      -1037       79.904567            32.546600 
   406      -1036       79.909128            32.626507 
   407      -1035       79.913686            32.706419 
   408      -1034       79.918241            32.786334 
   409      -1033       79.922791            32.866255 
   410      -1032       79.927338            32.946180 
   411      -1031       79.931882            33.026110 
   412      -1030       79.936421            33.106044 
   413      -1029       79.940957            33.185983 
   414      -1028       79.945490            33.265926 
   415      -1027       79.950018            33.345874 
   416      -1026       79.954543            33.425826 
   417      -1025       79.959064            33.505783 
   418      -1024       79.963582            33.585744 
   419      -1023       79.968096            33.665710 
   420      -1022       79.972606            33.745680 
   421      -1021       79.977112            33.825655 
   422      -1020       79.981615            33.905634 
   423      -1019       79.986114            33.985618 
   424      -1018       79.990610            34.065607 
   425      -1017       79.995102            34.145599 
   426      -1016       79.999590            34.225597 
   427      -1015       80.004074            34.305599 
   428      -1014       80.008555            34.385605 
   429      -1013       80.013032            34.465616 
   430      -1012       80.017506            34.545631 
   431      -1011       80.021975            34.625651 
   432      -1010       80.026441            34.705675 
   433      -1009       80.030904            34.785704 
   434      -1008       80.035362            34.865737 
   435      -1007       80.039817            34.945774 
   436      -1006       80.044269            35.025816 
   437      -1005       80.048716            35.105863 
   438      -1004       80.053160            35.185914 
   439      -1003       80.057601            35.265969 
   440      -1002       80.062037            35.346029 
   441      -1001       80.066470            35.426093 
   442      -1000       80.070899            35.506162 
   443       -999       80.075325            35.586235 
   444       -998       80.079747            35.666313 
   445       -997       80.084165            35.746395 
   446       -996       80.088580            35.826481 
   447       -995       80.092991            35.906572 
   448       -994       80.097398            35.986667 
   449       -993       80.101801            36.066766 
   450       -992       80.106201            36.146870 
   451       -991       80.110597            36.226979 
   452       -990       80.114990            36.307092 
   453       -989       80.119378            36.387209 
   454       -988       80.123764            36.467330 
   455       -987       80.128145            36.547456 
   456       -986       80.132523            36.627587 
   457       -985       80.136897            36.707721 
   458       -984       80.141267            36.787861 
   459       -983       80.145634            36.868004 
   460       -982       80.149997            36.948152 
   461       -981       80.154356            37.028304 
   462       -980       80.158712            37.108460 
   463       -979       80.163064            37.188621 
   464       -978       80.167412            37.268787 
   465       -977       80.171757            37.348956 
   466       -976       80.176098            37.429130 
   467       -975       80.180435            37.509308 
   468       -974       80.184769            37.589491 
   469       -973       80.189099            37.669678 
   470       -972       80.193425            37.749869 
   471       -971       80.197747            37.830065 
   472       -970       80.202066            37.910265 
   473       -969       80.206381            37.990469 
   474       -968       80.210693            38.070677 
   475       -967       80.215001            38.150890 
   476       -966       80.219305            38.231107 
   477       -965       80.223605            38.311329 
   478       -964       80.227902            38.391555 
   479       -963       80.232195            38.471785 
   480       -962       80.236485            38.552019 
   481       -961       80.240771            38.632258 
   482       -960       80.245053            38.712501 
   483       -959       80.249331            38.792748 
   484       -958       80.253606            38.872999 
   485       -957       80.257877            38.953255 
   486       -956       80.262144            39.033515 
   487       -955       80.266408            39.113779 
   488       -954       80.270668            39.194048 
   489       -953       80.274924            39.274321 
   490       -952       80.279177            39.354598 
   491       -951       80.283426            39.434879 
   492       -950       80.287671            39.515164 
   493       -949       80.291913            39.595454 
   494       -948       80.296151            39.675748 
   495       -947       80.300385            39.756047 
   496       -946       80.304616            39.836349 
   497       -945       80.308842            39.916656 
   498       -944       80.313066            39.996967 
   499       -943       80.317285            40.077282 
   500       -942       80.321501            40.157601 
   501       -941       80.325713            40.237925 
   502       -940       80.329922            40.318253 
   503       -939       80.334127            40.398585 
   504       -938       80.338328            40.478921 
   505       -937       80.342525            40.559261 
   506       -936       80.346719            40.639606 
   507       -935       80.350909            40.719955 
   508       -934       80.355096            40.800308 
   509       -933       80.359278            40.880665 
   510       -932       80.363457            40.961026 
   511       -931       80.367633            41.041392 
   512       -930       80.371804            41.121762 
   513       -929       80.375972            41.202136 
   514       -928       80.380137            41.282514 
   515       -927       80.384297            41.362896 
   516       -926       80.388454            41.443282 
   517       -925       80.392608            41.523673 
   518       -924       80.396757            41.604067 
   519       -923       80.400903            41.684466 
   520       -922       80.405046            41.764869 
   521       -921       80.409184            41.845276 
   522       -920       80.413319            41.925688 
   523       -919       80.417450            42.006103 
   524       -918       80.421578            42.086523 
   525       -917       80.425702            42.166946 
   526       -916       80.429822            42.247374 
   527       -915       80.433939            42.327806 
   528       -914       80.438051            42.408242 
   529       -913       80.442161            42.488682 
   530       -912       80.446266            42.569126 
   531       -911       80.450368            42.649574 
   532       -910       80.454466            42.730027 
   533       -909       80.458560            42.810483 
   534       -908       80.462651            42.890944 
   535       -907       80.466738            42.971409 
   536       -906       80.470822            43.051877 
   537       -905       80.474901            43.132350 
   538       -904       80.478977            43.212827 
   539       -903       80.483050            43.293308 
   540       -902       80.487119            43.373793 
   541       -901       80.491184            43.454282 
   542       -900       80.495245            43.534776 
   543       -899       80.499303            43.615273 
   544       -898       80.503356            43.695774 
   545       -897       80.507407            43.776280 
   546       -896       80.511453            43.856789 
   547       -895       80.515496            43.937303 
   548       -894       80.519536            44.017820 
   549       -893       80.523571            44.098342 
   550       -892       80.527603            44.178867 
   551       -891       80.531631            44.259397 
   552       -890       80.535656            44.339931 
   553       -889       80.539677            44.420468 
   554       -888       80.543694            44.501010 
   555       -887       80.547707            44.581556 
   556       -886       80.551717            44.662105 
   557       -885       80.555723            44.742659 
   558       -884       80.559726            44.823217 
   559       -883       80.563725            44.903778 
   560       -882       80.567720            44.984344 
   561       -881       80.571711            45.064914 
   562       -880       80.575699            45.145488 
   563       -879       80.579683            45.226065 
   564       -878       80.583663            45.306647 
   565       -877       80.587640            45.387233 
   566       -876       80.591613            45.467822 
   567       -875       80.595582            45.548416 
   568       -874       80.599548            45.629013 
   569       -873       80.603510            45.709615 
   570       -872       80.607468            45.790220 
   571       -871       80.611423            45.870830 
   572       -870       80.615374            45.951443 
   573       -869       80.619321            46.032061 
   574       -868       80.623265            46.112682 
   575       -867       80.627205            46.193307 
   576       -866       80.631141            46.273936 
   577       -865       80.635074            46.354569 
   578       -864       80.639002            46.435206 
   579       -863       80.642928            46.515847 
   580       -862       80.646849            46.596492 
   581       -861       80.650767            46.677141 
   582       -860       80.654681            46.757794 
   583       -859       80.658592            46.838450 
   584       -858       80.662498            46.919111 
   585       -857       80.666402            46.999775 
   586       -856       80.670301            47.080444 
   587       -855       80.674197            47.161116 
   588       -854       80.678089            47.241792 
   589       -853       80.681977            47.322472 
   590       -852       80.685862            47.403156 
   591       -851       80.689743            47.483844 
   592       -850       80.693620            47.564536 
   593       -849       80.697494            47.645231 
   594       -848       80.701364            47.725931 
   595       -847       80.705230            47.806634 
   596       -846       80.709093            47.887341 
   597       -845       80.712952            47.968052 
   598       -844       80.716807            48.048767 
   599       -843       80.720659            48.129486 
   600       -842       80.724507            48.210208 
   601       -841       80.728351            48.290935 
   602       -840       80.732192            48.371665 
   603       -839       80.736029            48.452399 
   604       -838       80.739862            48.533137 
   605       -837       80.743691            48.613879 
   606       -836       80.747517            48.694624 
   607       -835       80.751339            48.775374 
   608       -834       80.755158            48.856127 
   609       -833       80.758973            48.936884 
   610       -832       80.762784            49.017645 
   611       -831       80.766591            49.098410 
   612       -830       80.770395            49.179178 
   613       -829       80.774195            49.259951 
   614       -828       80.777992            49.340727 
   615       -827       80.781784            49.421507 
   616       -826       80.785574            49.502290 
   617       -825       80.789359            49.583078 
   618       -824       80.793141            49.663869 
   619       -823       80.796919            49.744664 
   620       -822       80.800693            49.825463 
   621       -821       80.804464            49.906265 
   622       -820       80.808231            49.987072 
   623       -819       80.811994            50.067882 
   624       -818       80.815754            50.148696 
   625       -817       80.819510            50.229513 
   626       -816       80.823262            50.310335 
   627       -815       80.827010            50.391160 
   628       -814       80.830755            50.471989 
   629       -813       80.834497            50.552821 
   630       -812       80.838234            50.633658 
   631       -811       80.841968            50.714498 
   632       -810       80.845698            50.795342 
   633       -809       80.849425            50.876189 
   634       -808       80.853148            50.957040 
   635       -807       80.856867            51.037895 
   636       -806       80.860582            51.118754 
   637       -805       80.864294            51.199617 
   638       -804       80.868002            51.280483 
   639       -803       80.871707            51.361353 
   640       -802       80.875407            51.442226 
   641       -801       80.879105            51.523103 
   642       -800       80.882798            51.603984 
   643       -799       80.886488            51.684869 
   644       -798       80.890174            51.765757 
   645       -797       80.893856            51.846649 
   646       -796       80.897535            51.927545 
   647       -795       80.901210            52.008444 
   648       -794       80.904881            52.089348 
   649       -793       80.908549            52.170254 
   650       -792       80.912213            52.251165 
   651       -791       80.915873            52.332079 
   652       -790       80.919530            52.412996 
   653       -789       80.923183            52.493918 
   654       -788       80.926832            52.574843 
   655       -787       80.930477            52.655771 
   656       -786       80.934119            52.736704 
   657       -785       80.937758            52.817640 
   658       -784       80.941392            52.898579 
   659       -783       80.945023            52.979522 
   660       -782       80.948650            53.060469 
   661       -781       80.952274            53.141420 
   662       -780       80.955893            53.222374 
   663       -779       80.959510            53.303331 
   664       -778       80.963122            53.384293 
   665       -777       80.966731            53.465258 
   666       -776       80.970336            53.546226 
   667       -775       80.973937            53.627198 
   668       -774       80.977535            53.708174 
   669       -773       80.981129            53.789153 
   670       -772       80.984720            53.870136 
   671       -771       80.988306            53.951123 
   672       -770       80.991889            54.032113 
   673       -769       80.995469            54.113107 
   674       -768       80.999044            54.194104 
   675       -767       81.002616            54.275105 
   676       -766       81.006185            54.356109 
   677       -765       81.009749            54.437117 
   678       -764       81.013310            54.518129 
   679       -763       81.016868            54.599144 
   680       -762       81.020421            54.680162 
   681       -761       81.023971            54.761185 
   682       -760       81.027517            54.842210 
   683       -759       81.031060            54.923240 
   684       -758       81.034599            55.004272 
   685       -757       81.038134            55.085309 
   686       -756       81.041666            55.166349 
   687       -755       81.045193            55.247392 
   688       -754       81.048718            55.328439 
   689       -753       81.052238            55.409490 
   690       -752       81.055755            55.490544 
   691       -751       81.059268            55.571601 
   692       -750       81.062777            55.652662 
   693       -749       81.066283            55.733727 
   694       -748       81.069785            55.814795 
   695       -747       81.073284            55.895866 
   696       -746       81.076778            55.976941 
   697       -745       81.080269            56.058020 
   698       -744       81.083757            56.139102 
   699       -743       81.087240            56.220187 
   700       -742       81.090721            56.301276 
   701       -741       81.094197            56.382369 
   702       -740       81.097669            56.463465 
   703       -739       81.101138            56.544564 
   704       -738       81.104604            56.625667 
   705       -737       81.108065            56.706773 
   706       -736       81.111523            56.787883 
   707       -735       81.114978            56.868996 
   708       -734       81.118428            56.950113 
   709       -733       81.121875            57.031233 
   710       -732       81.125318            57.112357 
   711       -731       81.128758            57.193484 
   712       -730       81.132194            57.274614 
   713       -729       81.135626            57.355748 
   714       -728       81.139054            57.436886 
   715       -727       81.142479            57.518026 
   716       -726       81.145900            57.599170 
   717       -725       81.149318            57.680318 
   718       -724       81.152732            57.761469 
   719       -723       81.156142            57.842624 
   720       -722       81.159548            57.923781 
   721       -721       81.162951            58.004943 
   722       -720       81.166350            58.086107 
   723       -719       81.169745            58.167275 
   724       -718       81.173137            58.248447 
   725       -717       81.176525            58.329622 
   726       -716       81.179909            58.410800 
   727       -715       81.183290            58.491981 
   728       -714       81.186667            58.573166 
   729       -713       81.190040            58.654355 
   730       -712       81.193410            58.735546 
   731       -711       81.196776            58.816742 
   732       -710       81.200138            58.897940 
   733       -709       81.203497            58.979142 
   734       -708       81.206852            59.060347 
   735       -707       81.210203            59.141556 
   736       -706       81.213551            59.222767 
   737       -705       81.216895            59.303983 
   738       -704       81.220235            59.385201 
   739       -703       81.223571            59.466423 
   740       -702       81.226904            59.547648 
   741       -701       81.230233            59.628877 
   742       -700       81.233559            59.710109 
   743       -699       81.236881            59.791344 
   744       -698       81.240199            59.872583 
   745       -697       81.243513            59.953824 
   746       -696       81.246824            60.035070 
   747       -695       81.250131            60.116318 
   748       -694       81.253434            60.197570 
   749       -693       81.256734            60.278825 
   750       -692       81.260030            60.360083 
   751       -691       81.263323            60.441345 
   752       -690       81.266611            60.522610 
   753       -689       81.269896            60.603878 
   754       -688       81.273178            60.685150 
   755       -687       81.276455            60.766425 
   756       -686       81.279729            60.847703 
   757       -685       81.283000            60.928984 
   758       -684       81.286266            61.010269 
   759       -683       81.289529            61.091557 
   760       -682       81.292788            61.172848 
   761       -681       81.296044            61.254142 
   762       -680       81.299296            61.335440 
   763       -679       81.302544            61.416741 
   764       -678       81.305789            61.498045 
   765       -677       81.309029            61.579352 
   766       -676       81.312267            61.660663 
   767       -675       81.315500            61.741977 
   768       -674       81.318730            61.823294 
